"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8","eeg",
63.5896,-0.51294,10.7693,15.8972,-7.6921,47.1794,7.6921,29.7434,-24.1025,0.51294,-15.8975,-7.1794,-28.2051,-18.9744,,
70.5132,-1.7949,11.0259,17.1797,-8.9741,40.7695,4.8721,28.4614,-25.3845,1.7949,-22.8203,-14.6152,-28.4614,-19.7434,,
76.667,0.25635,10.5132,22.8208,-5.8975,39.231,4.8721,31.0259,-25.8972,-0.25635,-21.7947,-14.6152,-25.8972,-14.1025,,
66.6663,-1.0256,10.2561,23.0769,-7.6926,44.1023,4.1023,32.8206,-26.6667,1.0256,-20.5129,-7.6926,-28.2053,-12.3079,,
59.4871,-1.5383,12.3079,18.9744,-8.718,45.6409,1.5383,33.3333,-24.6155,3.0769,-21.5386,-7.6921,-28.718,-12.8206,,
64.1025,-1.5386,9.2305,15.8975,-8.2053,43.0767,1.5386,32.3076,-20.5129,2.0513,-17.436,-9.7437,-25.1282,-13.3335,,
65.1279,-0.5127,7.1792,15.8975,-8.2051,42.564,5.6411,30.769,-16.4104,0.5127,-9.231,-6.1538,-18.9744,-10.2566,,
62.8206,-0.76929,7.4358,14.6155,-6.9231,44.3591,5.8977,30.5129,-20.2563,0.76929,-12.0513,-7.9485,-14.1025,-3.8459,,
64.6155,-1.5383,5.6409,15.8977,-1.5383,45.1282,4.1028,32.3079,-26.6665,1.5383,-21.5383,-12.3076,-17.4358,-6.1536,,
62.564,0,2.564,15.3848,-3.0771,43.5898,3.5898,31.2822,-30.2566,0,-18.9744,-12.8206,-23.5898,-14.3591,,
63.8462,0.25635,3.3335,15.1284,-3.8462,42.8208,3.3335,27.436,-27.9485,-0.25635,-13.5896,-10.5127,-17.6921,-14.6152,,
65.3845,-2.3079,5.8972,15.6409,0.76929,40.7693,3.3333,17.6921,-25.8975,-0.76929,-19.231,-7.949,-13.5898,-10.0002,,
66.6667,-1.0256,7.1794,13.8464,1.0256,41.0256,7.1794,4.1028,-27.6924,-5.6409,-21.0256,-9.7437,-21.0256,-11.7949,,
73.5898,0.25635,6.9229,14.1025,1.7949,43.3335,14.6152,-0.25635,-27.9487,-10,-18.718,-16.6667,-29.4873,-23.8462,,
81.5386,-2.0513,6.6665,16.4102,3.5898,44.6152,13.8462,2.0513,-29.2307,-12.3076,-26.1538,-21.0256,-28.7178,-30.2563,,
80.2566,0.76929,6.9231,15.6409,2.3079,45.8972,12.0515,-0.76929,-27.9487,-8.9744,-29.4873,-16.1538,-21.7949,-19.7437,,
72.3074,1.5383,6.1536,11.7947,5.1282,49.7434,17.9485,-10.2566,-24.6155,-1.5383,-21.5386,-11.7949,-21.0256,-14.8718,,
75.6409,-0.76929,9.4871,13.5896,7.4358,53.0769,21.282,-14.1025,-22.8206,0.76929,-16.1538,-9.4871,-20.2563,-19.7434,,
83.0767,2.0513,13.8462,20,3.5898,53.8462,22.0513,-11.2822,-23.5898,-2.0513,-15.8975,-8.718,-14.8718,-14.3591,,
82.564,6.1538,12.3076,21.0254,1.5386,58.4614,21.0254,-11.7949,-26.1538,-1.5386,-17.9487,-9.231,-15.3848,-9.7437,,
78.4612,3.5896,7.1794,16.4099,3.0769,60.5125,16.4099,-15.3848,-29.7439,-3.0769,-27.1797,-13.8464,-24.1028,-20.5129,,
85.6409,7.1794,14.3591,22.5642,7.1794,63.0769,24.1028,-9.2307,-30.7693,-7.1794,-33.3333,-14.8718,-22.564,-21.0256,,
88.205,9.7435,16.9232,28.205,5.1283,65.1283,29.2308,-5.1283,-34.359,-10.2565,-38.4615,-20.0001,-21.0258,-16.9232,,
86.1541,6.6667,15.8977,26.6667,3.0769,68.2053,24.6155,-3.0769,-38.4614,-9.2307,-41.0254,-24.6152,-22.051,-19.9998,,
85.3845,3.8459,14.6155,22.3079,4.8718,65.3845,24.8718,-3.8459,-38.2051,-12.0513,-41.282,-24.3589,-17.6924,-23.8462,,
83.3335,6.4102,11.0259,20.7695,6.4102,60.7695,27.9487,-6.4102,-32.564,-16.1538,-36.1538,-19.7434,-16.1538,-18.2051,,
85.3843,9.4868,14.6152,22.8203,3.8462,62.8203,24.8716,-3.8462,-26.4104,-10.0002,-33.0771,-11.5386,-17.6924,-10.0002,,
88.9741,8.9741,16.6665,23.333,2.3076,65.3843,23.8462,-2.3076,-24.8718,-3.8462,-32.5642,-7.436,-17.1797,-7.436,,
84.8717,6.923,12.5641,21.2823,6.4103,61.795,26.923,-6.4103,-24.8717,-6.4103,-26.923,-11.5385,-16.1537,-9.4872,,
77.4359,7.6923,10.2562,22.0511,9.7435,55.8973,25.641,-9.7435,-22.0511,-7.6923,-23.5897,-17.9486,-11.2821,-13.3334,,
72.5638,6.9232,7.9486,21.2821,5.3846,52.0511,21.2821,-14.1027,-26.9232,-5.3846,-28.9745,-17.6923,-12.0514,-17.6923,,
73.3333,4.6155,9.7434,19.4871,5.6409,54.3586,25.1282,-17.9487,-29.7437,-4.6155,-32.3079,-13.8462,-19.4873,-18.9744,,
75.641,5.3846,13.5897,19.2308,8.9745,57.6923,30.5126,-12.0514,-25.8976,-5.3846,-33.077,-18.7181,-23.3334,-18.2052,,
75.1279,5.3848,12.564,20.2563,3.3335,54.6152,26.9229,-6.4104,-28.4617,-3.3335,-37.6924,-19.2307,-20.2563,-17.1794,,
74.615,5.8972,10.5125,23.3333,3.3333,53.0769,24.8718,-5.8977,-30.5129,-3.3333,-41.7949,-10.0002,-15.6411,-14.1028,,
69.7435,9.7435,11.2821,22.5643,5.641,57.9486,22.0516,-5.641,-28.7179,-8.205,-43.0768,-10.2562,-13.8461,-12.3075,,
66.4104,10.0002,13.5896,17.6921,3.8462,57.6921,18.718,-3.8462,-30.5127,-8.4614,-42.8206,-15.1282,-15.1282,-12.0513,,
72.564,7.436,17.1792,14.6152,3.3335,50,18.7178,-9.4873,-30,-3.3335,-43.3335,-11.5386,-19.231,-13.0769,,
72.8207,6.6669,18.9745,14.3588,1.5385,44.6156,15.8973,-14.359,-28.7179,-1.5385,-45.1283,-11.2821,-20.5128,-14.8717,,
62.3076,4.3589,17.6924,14.1025,3.8462,45.8975,16.1538,-8.4614,-26.9231,-3.8462,-40.2563,-16.6665,-20.2563,-17.1794,,
56.9229,2.0513,13.3335,11.7949,5.1284,47.1797,18.9741,-2.0513,-24.1025,-4.6155,-31.7949,-17.436,-18.4617,-22.5642,,
58.2048,4.3591,14.6155,7.9485,4.3591,44.8718,16.6667,-4.3591,-27.9487,-5.3848,-36.1538,-20.2566,-19.231,-22.8206,,
59.2308,6.9232,23.3334,8.9745,5.3846,44.3588,16.6664,-5.3846,-33.077,-6.4103,-44.359,-20.7694,-22.3077,-19.7435,,
59.231,3.8462,24.3589,13.5898,4.3589,44.3589,21.2822,-3.8462,-27.9487,-6.9231,-42.3076,-16.1538,-19.2307,-22.8206,,
57.1796,4.8717,19.7435,13.077,8.9742,44.3588,22.3075,-4.8717,-21.7948,-6.4103,-34.1027,-13.077,-10.5128,-21.2821,,
52.3075,6.1537,17.9486,4.6154,11.2821,42.5638,17.9486,-9.7435,-26.1539,-4.6154,-32.8207,-12.3077,-9.7435,-12.8207,,
51.5387,3.8461,14.6154,0.76917,7.9486,41.795,16.1539,-11.5385,-26.923,-0.76916,-32.5641,-11.5385,-11.0255,-9.9999,,
51.7949,1.0256,9.231,2.564,8.2051,38.9741,16.4102,-13.8462,-23.5898,-1.0256,-30.7693,-12.8206,-11.282,-12.8206,,
53.3336,1.5385,10.7692,6.1539,13.3336,38.4615,19.4874,-14.8717,-21.0255,-1.5385,-29.7435,-10.7692,-9.2308,-11.7948,,
52.0511,1.7948,11.5385,3.3334,11.5385,42.8207,16.6669,-18.2052,-23.3334,-1.7948,-33.5897,-10.0001,-10.0001,-16.6666,,
52.8206,3.5896,9.2307,3.0769,9.2307,49.2307,13.8459,-20,-28.718,-3.0769,-36.9231,-10.7693,-12.3079,-20.5129,,
56.1538,4.3589,7.9487,4.3589,13.0771,44.8716,18.7178,-19.2307,-27.9487,-4.3589,-41.282,-13.0769,-14.6155,-19.2307,,
58.4615,5.1283,11.2821,2.5641,15.8976,38.9742,21.0255,-19.4872,-25.1281,-2.5641,-43.0768,-13.8461,-9.7435,-19.9999,,
59.4871,10.2563,15.3845,2.0513,17.949,48.718,21.5383,-15.8975,-21.5383,-2.0513,-34.3589,-12.3076,-4.1025,-16.9231,,
64.8721,16.1538,18.2051,6.9231,22.3076,55.1284,27.9487,-13.0769,-15.6409,-6.9231,-24.8718,-14.1025,-6.9231,-15.6409,,
70.2566,13.3333,19.4871,11.282,21.0256,48.718,27.1794,-11.282,-17.4358,-13.3333,-24.6155,-20.5127,-12.8206,-18.9744,,
68.205,5.641,12.8207,7.6923,14.8719,45.641,18.4613,-5.641,-27.6923,-20.0001,-34.359,-29.7435,-20.5128,-17.4359,,
66.4103,6.923,4.8717,2.3077,7.4362,46.4103,12.0514,-2.3077,-35.1281,-22.8204,-43.3334,-33.0768,-25.8973,-17.6923,,
74.1025,12.564,5.3848,4.3589,8.4614,51.5386,10.5127,-4.3589,-34.6152,-20.7693,-40.2563,-24.8718,-20.7693,-21.282,,
80.769,10.5127,10.5127,5.3848,14.6152,59.7437,13.0767,-5.3848,-32.0513,-21.2822,-33.5898,-19.7437,-14.1025,-13.5898,,
79.4874,11.2823,8.7179,1.5385,15.3849,64.1027,16.4103,-2.0511,-32.8204,-21.5385,-31.7948,-21.5385,-12.3075,-1.5385,,
84.8716,20.769,10,1.7949,18.7178,66.4102,20.769,-1.7949,-30,-19.7437,-26.9231,-19.2307,-5.8975,-2.8206,,
87.9489,19.2306,13.0768,2.3077,23.3331,62.8204,25.3844,-9.4872,-24.8717,-17.1796,-22.8204,-19.2308,-2.3077,-11.0258,,
82.0513,13.3333,13.3333,2.0513,26.1538,57.436,27.6924,-14.3589,-18.4614,-5.6411,-18.4614,-17.4358,-2.0513,-6.6667,,
73.0771,11.0256,9.4873,2.8206,25.3848,55.1284,21.7949,-15.6409,-19.2307,-5.8975,-19.2307,-13.5896,-3.3333,-2.8206,,
74.1025,13.0769,6.9231,3.3333,25.8975,56.1538,21.2822,-16.6667,-17.6924,-13.0769,-16.1538,-12.5642,-3.3333,-5.8975,,
81.5385,17.4359,13.8461,0.51282,27.6923,52.3075,26.6669,-14.359,-11.2821,-10.2565,-2.0514,-14.359,-0.51282,-6.6666,,
74.8717,15.3846,16.923,-4.1027,22.0514,47.6925,22.5641,-12.3077,-12.3077,-10.2565,0.51282,-17.9486,-0.51282,-8.7179,,
67.6925,15.3849,8.2052,0.51282,13.8463,49.2306,14.8717,-6.6666,-15.8973,-12.8204,-6.1537,-17.4359,-0.51282,-8.205,,
68.7179,15.3844,2.5641,4.6154,11.2819,51.2819,9.2306,-3.5897,-16.9232,-14.8719,-9.7435,-18.4615,-2.5641,-11.2821,,
70.5129,14.1028,7.4358,4.8718,15.6409,51.5383,10.5127,-7.4358,-17.1794,-13.5898,-8.9744,-20.7693,-4.8718,-11.5386,,
66.6666,10.7692,7.6923,5.641,13.8463,47.692,10.7692,-11.2821,-20.0001,-11.795,-9.7435,-19.4872,-5.641,-8.7179,,
66.6665,9.2307,7.6921,0,13.3335,44.1025,10.2563,-9.2307,-21.0256,-12.8206,-10.7693,-17.436,0,-8.718,,
71.2822,14.3589,11.282,-5.6411,19.4873,49.231,11.7949,-7.1794,-21.0256,-15.8975,-11.282,-20.5127,4.6155,-4.6155,,
70.5129,16.6667,10,-0.25635,19.2307,51.0256,12.0513,-9.4873,-20.2563,-15.1282,-13.0769,-21.7949,-4.8718,0.25635,,
71.0255,16.6666,9.9999,4.8717,16.1539,44.8717,9.9999,-12.5641,-15.1283,-10.5128,-7.9486,-18.2052,-10.0001,-4.8717,,
71.0258,14.6156,10.5128,-1.7948,16.1537,38.205,6.4103,-16.6666,-15.641,-11.5385,1.2821,-17.1796,-1.2821,-11.5385,,
62.8203,5.3845,3.3333,-12.0513,14.1025,33.0771,1.7949,-24.3589,-25.3845,-15.1282,-1.7949,-17.1794,2.3076,-7.9487,,
64.3588,8.9745,3.8461,-8.4615,16.1537,37.6923,2.8204,-20.2565,-24.8717,-15.1283,-6.4103,-14.1027,-0.76916,0.76917,,
69.9999,17.6923,8.9742,-1.7948,19.7435,46.41,5.8973,-15.641,-17.6923,-16.1539,-4.8717,-20.2565,-1.7948,1.7948,,
64.1025,13.3335,3.0769,0,13.3335,47.1792,1.0256,-25.1282,-18.4617,-17.9487,-1.0256,-24.6155,0,-1.0256,,
55.3848,7.1797,-4.6152,0.51294,5.1284,45.1284,-2.564,-40,-22.0513,-14.3589,0,-16.4102,1.0256,0,,
55.6409,10,-0.25635,-1.7949,11.0256,45.3845,0.76929,-52.0513,-18.2051,-10,-1.282,-13.0769,0.25635,5.3845,,
52.0511,8.9742,0.25647,-10.5128,12.5643,42.3075,0.76916,-58.7179,-16.1539,-13.077,-1.7948,-21.2821,-0.25647,5.3846,,
48.4615,9.4874,-3.8461,-11.5385,10.0001,40.7692,-0.25647,-51.0255,-14.6154,-12.0514,3.3334,-18.7179,0.25647,4.359,,
56.6669,17.1796,-1.2821,-3.3334,15.641,45.8973,-0.76916,-38.2052,-8.9745,-5.8973,11.5385,-6.9232,0.76917,7.4359,,
56.9231,13.8459,-5.6411,-5.6411,15.8972,44.6155,-2.0513,-40,-7.6924,-6.6667,9.7434,-7.1797,2.0513,7.1794,,
48.718,5.1282,-12.3076,-15.3848,9.7434,33.8459,-2.0513,-48.718,-14.3589,-13.3333,2.0513,-15.3848,4.1025,2.0513,,
55.8976,7.1793,-6.6666,-11.7948,11.795,30.2565,1.0255,-44.1027,-18.4615,-14.359,-0.51282,-12.8204,3.0768,0.51282,,
64.8716,8.4614,-2.3076,-4.8718,12.0513,35.1284,3.3333,-36.6667,-16.6667,-14.6155,0.76929,-13.5898,1.282,-0.76929,,
58.205,6.923,-3.3334,-5.3846,11.0258,36.6669,5.8973,-35.641,-9.4872,-9.4872,5.3846,-20.7692,-0.76917,0.76917,,
50.0001,5.3846,-3.3334,-9.9999,11.0255,33.59,3.3334,-34.6154,-5.3846,-4.359,4.8717,-18.2052,-7.4359,3.8461,,
50.5127,6.9233,-1.7949,-11.5383,10,33.5898,2.8206,-31.5383,-11.0256,-12.0513,3.3333,-13.0769,-10,1.7949,,
53.3335,10.7695,0,-7.1794,12.3076,35.8975,6.1538,-29.2307,-14.8718,-15.8975,10.7695,-17.9487,-7.1794,0,,
53.3335,11.2822,-1.0256,-4.6152,17.436,32.3076,5.1282,-29.7434,-9.2307,-11.282,21.0259,-23.0769,-4.6152,1.0256,,
53.0769,10.0002,-3.3333,-4.8718,15.6409,31.5383,3.8462,-28.4614,-8.9744,-10.5127,17.1794,-18.2051,-5.3845,3.3333,,
47.9489,10.0001,-5.8973,-4.8717,12.0514,36.6666,4.8717,-26.4103,-14.6154,-12.0514,7.9486,-9.4872,-9.9999,6.923,,
42.051,7.1794,-2.0513,-7.1797,18.9744,33.3333,2.0513,-27.6924,-12.3079,-7.1797,4.1025,-9.231,-9.7437,5.6409,,
43.0769,8.2051,1.0256,-7.6921,18.9744,25.6409,-1.0256,-30.2563,-9.2307,-3.0769,3.5898,-13.3333,-3.5896,3.5898,,
42.8206,12.5642,-5.3845,-1.7949,9.4871,26.4104,-1.7949,-24.8718,-12.0513,-0.25635,7.4358,-11.0256,0.25635,13.0769,,
38.4614,7.6924,-9.7437,0,8.7178,30.769,-2.5642,-17.436,-10.7693,-2.0513,14.8716,-5.6411,0,19.4873,,
39.2307,5.8975,-5.3845,1.282,15.6409,35.6409,-2.3076,-13.0769,-6.4102,-5.8975,18.718,-5.3845,-1.282,16.1541,,
41.795,11.0255,-3.8461,1.7948,15.6412,31.0255,-1.7948,-13.5897,-6.4103,-3.3334,11.5387,-10.5128,-7.4359,10.0001,,
43.5896,15.8977,-4.6152,1.0256,13.8464,25.1282,-1.0256,-13.3333,-3.5896,-1.0256,8.718,-12.8203,-6.6665,7.6926,,
44.6152,13.8462,-4.6152,-1.0256,13.8462,26.1538,-3.0769,-12.8203,-6.6665,-8.2051,12.3076,-14.3589,1.0256,3.5898,,
45.6412,10.2565,-5.641,0.51282,11.795,29.2311,-2.5641,-10.2562,-12.3075,-11.2819,13.8463,-18.4615,2.0514,-0.51282,,
45.8973,12.5643,-6.4103,2.3077,12.5643,28.4618,-2.3077,-2.3077,-4.8717,-3.8461,17.6923,-16.1539,-6.923,6.4105,,
40.2566,11.5383,-10,-0.25635,13.5896,27.949,-6.9231,0.25635,-2.3076,-1.282,18.718,-12.0513,-14.6152,13.5896,,
40.2562,11.0258,-9.4872,-0.25647,14.6156,34.1024,-5.8973,0.25647,-6.923,-1.7948,17.1796,-6.4103,-6.923,17.6923,,
43.3334,11.0258,-9.9999,-0.25647,12.5643,30.5131,-6.4103,-6.4103,-13.5897,-3.3334,12.0511,-7.4359,0.25647,16.6669,,
47.1794,13.3333,-6.1538,1.0256,16.4104,22.5642,-4.6152,-15.8975,-9.7434,-1.0256,14.3591,-7.1794,-1.5383,14.8718,,
44.8719,6.9232,-6.923,1.2821,15.641,14.6156,-1.7948,-25.8973,-3.8461,-1.2821,15.641,-8.9742,-5.8973,8.9745,,
40.7692,1.7948,-12.5641,0.76917,14.1027,14.1027,2.3077,-32.5641,-5.8973,-4.359,14.1027,-14.1024,-2.3077,-0.76917,,
38.7181,8.4615,-14.1027,-0.25647,23.8461,20.7694,5.3846,-35.1283,-9.4872,-2.3077,18.7181,-12.5641,0.25647,-2.3077,,
35.8975,8.2051,-14.8718,-2.5642,25.1279,21.0254,2.0513,-43.5898,-9.7437,0,20,-12.8206,-6.6667,0,,
37.1796,1.7948,-14.6154,-0.76917,19.7435,17.1796,0.76917,-47.9486,-7.4359,-2.3077,17.1796,-15.641,-8.9742,1.2821,,
38.4617,1.0256,-16.9231,1.0256,18.4617,16.9231,-1.0256,-46.6665,-10.769,-7.1794,15.8977,-15.3845,-8.2051,3.0769,,
41.7947,5.3845,-12.5642,-2.3076,23.3333,25.8972,2.3076,-51.5386,-9.4873,-4.8718,21.282,-9.4873,-8.9744,8.4614,,
39.7438,1.7948,-13.077,-12.5641,22.8204,22.8204,3.8461,-65.8973,-5.8973,-1.7948,21.795,-10.5128,-17.1796,5.8973,,
36.1538,-0.25635,-19.2307,-13.5898,21.2822,17.6924,0.25635,-67.9487,-3.3333,0.76929,20.2563,-10,-16.1538,2.8206,,
40.2562,2.3077,-19.2308,-2.8204,20.2562,26.9232,-2.3077,-59.7435,-2.8204,2.3077,21.7948,-6.923,-3.8461,4.359,,
45.3846,4.359,-18.2052,0.25647,17.1796,33.5897,-0.25647,-53.5897,-4.359,-0.25647,20.2562,-12.0511,-1.2821,3.3334,,
45.6407,8.7179,-17.9489,-2.5641,20.0001,31.795,-0.51282,-48.7179,-2.5641,0.51282,20.0001,-14.359,-5.641,1.5385,,
41.0256,10.2566,-16.9231,1.0256,19.9998,33.3333,-2.5642,-46.6667,-2.5642,2.0513,18.9744,-13.8462,-7.6924,-1.0256,,
37.1794,6.4102,-17.1794,0.76929,16.1541,35.6409,-1.282,-47.4358,-3.8462,1.282,21.282,-9.4871,-6.4102,-0.76929,,
35.8976,1.5385,-18.4615,-8.2052,17.9489,34.8717,-2.0514,-47.1796,-1.5385,5.1281,29.7438,-3.5897,-4.6154,7.6925,,
35.3849,1.5385,-22.5641,-10.2562,13.8463,38.4615,-10.2562,-43.0768,-2.5641,9.7438,30.7692,-1.5385,-4.1024,17.9489,,
38.7183,1.7949,-28.4614,-6.9231,3.8462,40.2563,-15.6409,-39.2307,-7.4358,5.3848,21.7949,-1.7949,-12.564,21.7949,,
39.231,0.25635,-26.4104,-10.5129,10,37.6924,-10,-39.2307,-6.9231,4.3589,20.769,-0.25635,-22.3076,21.2822,,
36.923,0.51282,-16.41,-11.7948,20.5128,40.0001,-2.0511,-42.0511,-3.5897,8.2052,27.6925,-0.51282,-16.41,19.4874,,
38.4615,1.5385,-11.7948,-5.1281,16.4103,43.59,-3.5897,-39.4872,-2.5641,6.1539,29.7438,-1.5385,-8.205,18.4615,,
40.7695,2.3076,-18.7178,-4.3589,11.0259,40.7695,-9.4871,-33.0769,-4.8718,2.8208,28.9746,-2.3076,-10,16.1538,,
41.5386,4.1025,-25.1282,-7.1794,13.8462,38.4619,-10.769,-32.3076,-4.6152,7.6924,30.2563,-4.1025,-8.2051,14.3589,,
38.7181,5.3846,-24.3588,-9.9999,12.0511,33.5897,-12.0511,-38.205,-5.3846,6.4105,25.3846,-9.4872,-6.4103,6.9232,,
39.9999,7.6923,-20.5128,-7.1796,13.8461,36.41,-8.2052,-33.3334,-5.1283,5.1283,23.5897,-7.1796,-5.1283,9.2308,,
42.5642,6.6667,-24.1025,-5.6409,13.8464,40.0002,-7.6921,-24.6152,-7.1794,5.1282,27.1794,-5.1282,-6.6665,15.8977,,
44.1028,10.7693,-25.1282,-4.1025,11.282,41.0256,-9.7437,-20.5127,-8.718,3.0769,25.6409,-3.0769,-8.2051,13.8459,,
45.1284,13.8462,-20.5129,-2.0513,12.8203,41.0254,-7.1794,-17.9487,-7.6924,2.0513,17.9487,-2.5642,-9.7437,9.231,,
41.2821,9.4872,-24.359,-5.3846,12.0511,38.205,-7.4359,-20.2565,-7.4359,2.8207,15.641,-2.8207,-16.6666,14.1024,,
27.6921,1.5383,-34.8718,-14.8718,2.5642,32.8206,-18.9744,-26.1538,-9.7437,1.0256,18.9744,-1.0256,-29.231,17.4358,,
21.0254,0,-34.3591,-17.436,0.51269,29.7437,-21.5386,-25.6411,-10.2566,0,19.4873,3.0767,-29.2307,16.4102,,
26.6667,1.5383,-29.231,-13.3335,1.0256,24.1023,-12.8206,-23.0769,-11.7949,-1.0256,13.8459,1.0256,-21.0256,13.8459,,
30.7693,5.1282,-25.1282,-10.2563,1.0256,20.5129,-13.8459,-22.564,-9.2307,4.6155,16.9231,-1.0256,-19.9998,8.718,,
24.8716,4.3589,-25.3845,-18.2051,2.3076,21.7949,-23.8462,-23.3333,-6.9231,5.3848,18.7178,-2.3076,-22.8206,2.8203,,
24.6155,2.5642,-29.2307,-20.5127,4.1028,28.2053,-21.0256,-16.9231,-8.718,0.51294,19.4871,-0.51294,-16.9231,11.282,,
26.6667,2.5642,-31.282,-13.3333,4.1028,26.1541,-15.3845,-12.3076,-10.7693,-1.5383,23.0769,1.5383,-16.4102,14.8718,,
21.0254,0,-32.8208,-12.8208,1.0254,16.4102,-20.5129,-16.4104,-12.8208,0,20,0,-20.0002,3.5894,,
20.7695,0.25635,-31.5383,-15.6409,-0.25635,15.1284,-24.3589,-15.1282,-15.6409,1.7949,16.667,0.76953,-14.6152,0.76953,,
29.4873,0.76953,-25.3845,-14.1025,3.3335,17.1797,-21.282,-14.1025,-17.6921,-0.25635,16.667,0.25635,-12.564,5.3848,,
29.7437,0.5127,-22.564,-13.8462,7.6924,16.4102,-22.0513,-23.5896,-16.4102,0,20.5127,0,-19.4871,4.6152,,
21.0256,-0.51294,-28.7178,-20,5.6409,15.8977,-26.6665,-32.8206,-14.3589,1.0256,25.1282,0.51294,-20.5127,4.6155,,
14.8716,-1.5386,-36.9231,-24.6155,1.5386,17.9487,-28.2053,-27.1794,-13.8462,1.5386,26.6665,1.5386,-15.3848,10.2563,,
8.4614,-2.3076,-43.3335,-23.3335,2.3076,20.2563,-33.0771,-18.2053,-10.0002,10,29.4868,7.4355,-13.5898,17.1792,,
3.0769,-3.0769,-41.0256,-15.8975,8.2053,24.1028,-32.3076,-11.282,-4.1023,17.949,35.3845,17.949,-10.7693,26.6667,,
1.5383,-1.5383,-35.8975,-14.3589,8.2053,24.1028,-30.7693,-12.3076,-8.718,9.7434,31.7947,14.3591,-11.282,22.5642,,
2.3079,-1.282,-36.6667,-22.8206,1.282,20.2566,-32.0513,-21.7949,-13.5898,1.282,23.8459,1.7947,-13.5898,7.5642,,
3.0769,-1.5383,-31.2822,-19.4873,4.6155,18.9744,-27.6924,-26.1541,-10.2566,7.1794,24.1023,3.0769,-9.231,1.5383,,
7.4358,-2.8206,-25.8975,-13.0769,7.949,16.1541,-25.8975,-25.8975,-12.564,6.4104,19.2307,5.3845,-10.5127,2.8206,,
17.9485,-0.51294,-22.5642,-13.8462,6.1536,17.9485,-22.0513,-22.5642,-13.8462,0.51294,15.3845,2.051,-20.5129,1.5383,,
15.3845,-1.5383,-25.1282,-16.4104,4.1023,18.9744,-25.6411,-17.436,-11.2822,5.1282,16.9231,1.5383,-25.6411,5.1282,,
3.5896,-3.5896,-30.7693,-14.3589,5.1282,22.5642,-30.2563,-5.6409,-7.1794,14.3591,22.0515,9.2307,-17.4358,20.0002,,
-1.0256,-2.0515,-40.5129,-15.3848,1.0256,28.718,-33.8464,1.5383,-3.0769,14.3586,34.3586,15.3845,-11.7952,30.2561,,
2.0513,-2.0513,-50.7693,-17.436,-4.6157,32.3076,-38.9746,2.0513,-2.5645,10.769,46.6665,16.9229,-14.3589,34.8716,,
0.51294,-2.051,-48.7178,-15.8975,-0.51294,30.2566,-39.4871,0.51294,-8.718,11.7952,39.4871,15.8977,-14.3589,33.3333,,
-4.1025,1.5386,-44.1025,-17.9487,-1.5386,25.1284,-38.9744,2.0513,-17.4358,8.7183,24.6152,11.2822,-10.769,21.0259,,
-3.0769,3.0769,-47.6921,-15.3845,-6.6667,25.1282,-38.4614,7.6926,-17.9487,7.6926,26.6667,10.7693,-11.7947,20.0002,,
-1.0256,-2.0515,-48.2053,-11.7952,1.0256,26.6667,-33.8462,9.2307,-17.949,12.8206,31.282,13.3333,-17.949,25.1282,,
-1.7949,-6.4102,-44.8716,-17.1794,4.3594,20.7695,-33.5896,1.7949,-24.8716,7.9487,24.3594,11.5386,-20.2563,17.1797,,
2.5642,-1.5383,-37.9487,-15.3845,1.5383,17.949,-33.3333,-1.5383,-20.5127,8.718,25.1282,12.3079,-13.8462,14.3591,,
2.8203,-1.2822,-35.6411,-13.5898,0.76904,16.6665,-34.1025,-0.76904,-16.1538,14.6152,33.0771,9.4873,-16.1538,17.6924,,
-1.282,-6.9231,-37.6924,-18.2053,1.282,14.1023,-35.6411,1.282,-21.2822,8.4617,32.051,3.3333,-21.2822,13.5896,,
-2.5642,-4.6155,-36.9231,-16.4104,2.5642,13.8459,-33.8462,8.2053,-18.4617,3.5896,26.6667,6.1536,-9.2307,13.3333,,
-2.8203,-1.2817,-37.1794,-15.6409,0.25635,17.1797,-35.6409,8.9746,-17.1794,8.4619,27.9487,11.5386,-0.25635,19.7437,,
0.25635,-3.3335,-35.1282,-17.6924,-0.25635,25.3848,-36.6667,10.5127,-16.6667,12.564,39.231,13.0771,-1.7949,26.4102,,
0.76929,-1.7952,-36.6667,-14.6155,-0.76929,28.9744,-36.6667,20.2561,-9.4871,11.0256,47.4358,11.0256,-5.8977,28.4617,,
-5.3845,4.3591,-40.7693,-14.1028,-6.9231,24.8718,-41.2822,24.8718,-4.8718,9.9998,45.3845,13.5896,-4.3591,28.9744,,
-8.9744,6.9231,-37.6921,-14.615,-9.9998,22.3079,-43.8459,23.3337,-7.9485,11.0256,42.8206,18.718,-6.9231,31.0256,,
-6.6665,6.6665,-33.8462,-12.8203,-9.7437,21.5386,-41.5386,23.5898,-10.2563,7.6924,42.564,14.3589,-17.9487,28.7178,,
-2.8203,2.8203,-32.5642,-14.1025,-13.5898,16.1538,-41.282,20.769,-11.5386,4.3589,35.6411,4.8716,-20.769,19.231,,
0.25659,-0.25659,-33.5898,-11.0256,-17.6921,9.4871,-41.7949,20.7693,-14.6155,2.3079,26.4104,2.3079,-14.1028,15.6409,,
-1.282,2.8206,-36.1541,-6.9231,-17.6926,3.3333,-42.8206,26.4099,-16.1541,1.282,27.9485,4.3586,-14.6155,14.6155,,
